CountyCode,Tally,Population,Geoname,Value
20143,0.14661081165305537,5920,"Ottawa County, Kansas",0.08934667072890957
20145,0.16699268631360698,6743,"Pawnee County, Kansas",0.08934667072891132
20147,0.13442626446837605,5428,"Phillips County, Kansas",0.08934667072891132
20149,0.5859727051559026,23661,"Pottawatomie County, Kansas",0.08934667072890957
20151,0.2373510167031898,9584,"Pratt County, Kansas",0.08934667072891132
20153,0.06312685116615521,2549,"Rawlins County, Kansas",0.08934667072891132
20155,1.5656647825517163,63220,"Reno County, Kansas",0.08934667072890957
20157,0.11637233174961262,4699,"Republic County, Kansas",0.08934667072890957
20159,0.2434680556353355,9831,"Rice County, Kansas",0.08934667072890957
20161,17.816364317410468,73343,"Riley County, Kansas",2.337522340586736
20163,0.1257088648565727,5076,"Rooks County, Kansas",0.08934667072891132
20165,0.07573240912754106,3058,"Rush County, Kansas",0.08934667072890957
20167,0.1730601945661404,6988,"Russell County, Kansas",0.08934667072890957
20169,4.365610367596755,55142,"Saline County, Kansas",1.233635349003434
20171,0.12461918990509697,5032,"Scott County, Kansas",0.08934667072890957
20173,45.67973015410574,511995,"Sedgwick County, Kansas",1.3512916318096866
20175,0.5623961016603438,22709,"Seward County, Kansas",0.08934667072890957
20177,9.411846225125885,178146,"Shawnee County, Kansas",0.8353734900833932
20179,0.06213623757390475,2509,"Sheridan County, Kansas",0.08934667072891132
20181,1.1477252519443426,5965,"Sherman County, Kansas",2.108008726478563
20183,0.08994771417633407,3632,"Smith County, Kansas",0.08934667072891132
20185,0.10421254990473953,4208,"Stafford County, Kansas",0.08934667072891132
20187,0.05106613068050688,2062,"Stanton County, Kansas",0.08934667072891132
20189,0.1382896574781525,5584,"Stevens County, Kansas",0.08934667072891132
20191,0.576338987971269,23272,"Sumner County, Kansas",0.08934667072891307
20193,0.19544806175099877,7892,"Thomas County, Kansas",0.08934667072890957
20195,0.07112605592357692,2872,"Trego County, Kansas",0.08934667072891132
20197,0.17065795660493357,6891,"Wabaunsee County, Kansas",0.08934667072891307
20199,0.037073713689970283,1497,"Wallace County, Kansas",0.08934667072891132
20201,0.1373485745655143,5546,"Washington County, Kansas",0.08934667072890957
20203,0.05230439767081987,2112,"Wichita County, Kansas",0.08934667072891307
20205,0.2160280591300002,8723,"Wilson County, Kansas",0.08934667072890957
20207,0.07838230048681093,3165,"Woodson County, Kansas",0.08934667072891132
20209,7.057330385799276,163831,"Wyandotte County, Kansas",0.6343777454421937
37001,7.171814765421324,159688,"Alamance County, North Carolina",0.6754419137676214
37003,0.5090343860539915,37428,"Alexander County, North Carolina",-0.5007871073379899
37005,0.14753673773414808,10848,"Alleghany County, North Carolina",-0.5007871073379899
37007,0.346102037413218,25448,"Anson County, North Carolina",-0.5007871073379934
37009,0.3661761731889934,26924,"Ashe County, North Carolina",-0.5007871073379917
37011,0.23822395816291872,17516,"Avery County, North Carolina",-0.5007871073379881
37013,0.6463708515443528,47526,"Beaufort County, North Carolina",-0.5007871073379881
37015,0.27002160683755283,19854,"Bertie County, North Carolina",-0.5007871073379917
37017,0.45888984770353075,33741,"Bladen County, North Carolina",-0.5007871073379881
37019,8.726606882887484,126953,"Brunswick County, North Carolina",1.094520940295931
37021,16.482889757822864,256088,"Buncombe County, North Carolina",1.02977399272109
37023,3.2084058521770653,88851,"Burke County, North Carolina",0.4606720724216779
37025,8.902144476373785,201590,"Cabarrus County, North Carolina",0.6588208996140864
37027,2.1077359653123704,81449,"Caldwell County, North Carolina",0.1326184929862723
37029,0.14168858164770942,10418,"Camden County, North Carolina",-0.5007871073379917
37031,1.936929006499395,68890,"Carteret County, North Carolina",0.2142984670004666
37033,0.3115843161402405,22910,"Caswell County, North Carolina",-0.5007871073379917
37035,4.127899193321084,156459,"Catawba County, North Carolina",0.15165848824571262
37037,1.9825310236106217,72243,"Chatham County, North Carolina",0.19041754677315623
37039,0.37951812928386713,27905,"Cherokee County, North Carolina",-0.5007871073379934
37041,0.19561402090986832,14383,"Chowan County, North Carolina",-0.5007871073379899
37043,0.14844796205459282,10915,"Clay County, North Carolina",-0.5007871073379934
37045,3.321193662467379,97144,"Cleveland County, North Carolina",0.4068292738131466
37047,1.7684885108469783,56505,"Columbus County, North Carolina",0.3198536434885218
37049,2.4068895496781795,103445,"Craven County, North Carolina",0.02791136324211479
37051,17.449045944391415,327127,"Cumberland County, North Carolina",0.8447971465177173
37053,0.3510117684532279,25809,"Currituck County, North Carolina",-0.5007871073379934
37055,7.489123454634113,35964,"Dare County, North Carolina",2.185853630849774
37057,5.243053466771955,164926,"Davidson County, North Carolina",0.33522468713182557
37059,0.5713920503710138,42013,"Davie County, North Carolina",-0.5007871073379917
37061,1.801999805258573,58969,"Duplin County, North Carolina",0.29631033351932523
37063,34.16459435241977,306212,"Durham County, North Carolina",1.571426649372887
37065,0.725144153992377,53318,"Edgecombe County, North Carolina",-0.5007871073379899
37067,32.05268445541586,371511,"Forsyth County, North Carolina",1.318269925595472
37069,0.8800114873790625,64705,"Franklin County, North Carolina",-0.5007871073379881
37071,9.9508027564979,216965,"Gaston County, North Carolina",0.6960997065969188
37073,0.1561049664189302,11478,"Gates County, North Carolina",-0.5007871073379881
37075,0.11639190648311545,8558,"Graham County, North Carolina",-0.5007871073379934
37077,0.8028430277640557,59031,"Granville County, North Carolina",-0.5007871073379934
37079,0.2878924838086694,21168,"Greene County, North Carolina",-0.5007871073379917
37081,61.09027723847187,521330,"Guilford County, North Carolina",1.6197297101609462
37083,1.7040363906292326,51766,"Halifax County, North Carolina",0.3695477965865304
37085,6.780029108718925,130881,"Harnett County, North Carolina",0.8160031424627638
37087,2.825297227063386,60682,"Haywood County, North Carolina",0.7109176095794107
37089,1.5532838569210317,114209,"Henderson County, North Carolina",-0.5007871073379881
37091,0.3282583611680858,24136,"Hertford County, North Carolina",-0.5007871073379917
37093,0.7243825336648401,53262,"Hoke County, North Carolina",-0.5007871073379917
37095,0.07503320262530379,5517,"Hyde County, North Carolina",-0.5007871073379899
37097,11.351720367075753,172916,"Iredell County, North Carolina",1.0492318185933645
37099,13.574492933133099,42241,"Jackson County, North Carolina",2.613050902072946
37101,4.6037894947642455,191450,"Johnston County, North Carolina",0.06036253393329205
37103,0.13389557365345559,9845,"Jones County, North Carolina",-0.5007871073379917
37105,1.8107992401142117,59616,"Lee County, North Carolina",0.2903623634318681
37107,1.7793960019663349,57307,"Lenoir County, North Carolina",0.31203089264429046
37109,4.103914263311716,81168,"Lincoln County, North Carolina",0.7921035834761414
37111,0.6130363618516503,45075,"McDowell County, North Carolina",-0.5007871073379934
37113,5.467526078203285,34376,"Macon County, North Carolina",1.9205308680378184
37115,1.2902317462432549,21340,"Madison County, North Carolina",0.9681727656433787
37117,0.3151476112440698,23172,"Martin County, North Carolina",-0.5007871073379934
37119,138.9888485340664,1054835,"Mecklenburg County, North Carolina",1.7352110724308245
37121,0.2057190906127144,15126,"Mitchell County, North Carolina",-0.5007871073379899
37123,0.3728947525069008,27418,"Montgomery County, North Carolina",-0.5007871073379934
37125,3.302588365894703,95776,"Moore County, North Carolina",0.4152621374713741
37127,4.27850212303636,94005,"Nash County, North Carolina",0.6885553384531721
37129,10.039449922477942,223483,"New Hanover County, North Carolina",0.675688226844121
37131,0.2720072598343431,20000,"Northampton County, North Carolina",-0.5007871073379934
37133,2.5451175288179817,187136,"Onslow County, North Carolina",-0.5007871073379934
37135,10.928477070773532,141796,"Orange County, North Carolina",1.2071845898117144
37137,0.17437025391680552,12821,"Pamlico County, North Carolina",-0.5007871073379934
37139,2.5421648703018085,39864,"Pasquotank County, North Carolina",1.0206569979539906
37141,2.803645449180565,59090,"Pender County, North Carolina",0.7295194973620328
37143,0.18136084049454856,13335,"Perquimans County, North Carolina",-0.5007871073379917
37145,0.534276659766619,39284,"Person County, North Carolina",-0.5007871073379881
37147,3.4102563293921335,177220,"Pitt County, North Carolina",-0.1590686204110356
37149,0.2765497810735764,20334,"Polk County, North Carolina",-0.5007871073379934
37151,4.950509658820122,143416,"Randolph County, North Carolina",0.416292697519617
37153,0.6111867124847788,44939,"Richmond County, North Carolina",-0.5007871073379899
37155,3.8120443632014354,133235,"Robeson County, North Carolina",0.23148848245868034
37157,2.2429779749020105,91393,"Rockingham County, North Carolina",0.08043161631973256
37159,5.903139594519954,139933,"Rowan County, North Carolina",0.6137884123861743
37161,0.9033497102728445,66421,"Rutherford County, North Carolina",-0.5007871073379934
37163,0.8585093134891569,63124,"Sampson County, North Carolina",-0.5007871073379899
37165,0.47933119328008156,35244,"Scotland County, North Carolina",-0.5007871073379881
37167,0.8267796666294779,60791,"Stanly County, North Carolina",-0.5007871073379934
37169,0.6269359328291877,46097,"Stokes County, North Carolina",-0.5007871073379899
37171,0.9807629764217037,72113,"Surry County, North Carolina",-0.5007871073379881
37173,1.324331931791229,14346,"Swain County, North Carolina",1.3848645702971771
37175,2.4553673536886826,33482,"Transylvania County, North Carolina",1.158234782915766
37177,0.0563191031487008,4141,"Tyrrell County, North Carolina",-0.5007871073379917
37179,11.081923856101055,226606,"Union County, North Carolina",0.7592981707552812
37181,1.601734460205536,44244,"Vance County, North Carolina",0.4631867321159446
37183,122.2367375764623,1046791,"Wake County, North Carolina",1.6162890130938814
37185,0.27074242607611376,19907,"Warren County, North Carolina",-0.5007871073379917
37187,0.16585642668399078,12195,"Washington County, North Carolina",-0.5007871073379934
37189,5.7333587732393765,53922,"Watauga County, North Carolina",1.5240177226887088
37191,3.688485065421692,124150,"Wayne County, North Carolina",0.26858342529171125
37193,1.9348889520506407,68740,"Wilkes County, North Carolina",0.21540711705101445
37195,4.110619242266618,81661,"Wilson County, North Carolina",0.7877486025145781
37197,0.5104488238051285,37532,"Yadkin County, North Carolina",-0.5007871073379934
37199,0.24042721696757582,17678,"Yancey County, North Carolina",-0.5007871073379934
36055,32.430629452929345,747727,"Monroe County, New York",0.6411066278836687
12099,92.00171100566979,1443810,"Palm Beach County, Florida",1.019893002332391
21001,0.5866160135263361,19280,"Adair County, Kentucky",0.29203875132767754
21003,0.6277217310716721,20631,"Allen County, Kentucky",0.29203875132767754
21005,0.6741824495703612,22158,"Anderson County, Kentucky",0.29203875132767926
21007,0.24505214589943444,8054,"Ballard County, Kentucky",0.29203875132767576
21009,1.3385372553456452,43993,"Barren County, Kentucky",0.29203875132767576
21011,0.3750630497271348,12327,"Bath County, Kentucky",0.29203875132768103
21013,1.8250656866594288,27117,"Bell County, Kentucky",1.0737408767418681
21015,10.910854559886975,128536,"Boone County, Kentucky",1.3022664560703292
21017,0.6094356198616454,20030,"Bourbon County, Kentucky",0.29203875132767926
21019,3.464471056174768,48132,"Boyd County, Kentucky",1.1398659360588927
21021,0.9133319239643951,30018,"Boyle County, Kentucky",0.29203875132767754
21023,0.2555795909554572,8400,"Bracken County, Kentucky",0.29203875132767576
21025,0.4041808674109872,13284,"Breathitt County, Kentucky",0.29203875132767576
21027,0.6073362160787972,19961,"Breckinridge County, Kentucky",0.29203875132767926
21029,4.408259548061352,79151,"Bullitt County, Kentucky",0.8873192046990667
21031,0.3908237911693875,12845,"Butler County, Kentucky",0.29203875132767926
21033,2.597336234230599,12568,"Caldwell County, Kentucky",2.178369661391499
21035,6.169489611613667,38437,"Calloway County, Kentucky",1.9295185071830938
21037,19.892106148547313,92211,"Campbell County, Kentucky",2.220620969475914
21039,0.14771891834389833,4855,"Carlisle County, Kentucky",0.29203875132767754
21041,0.32492076807301595,10679,"Carroll County, Kentucky",0.29203875132767926
21043,0.8229054305930109,27046,"Carter County, Kentucky",0.29203875132767576
21045,0.48118943225720917,15815,"Casey County, Kentucky",0.29203875132767754
21047,18.20136178395454,72351,"Christian County, Kentucky",2.371981102051741
21049,3.0898339724325568,35819,"Clark County, Kentucky",1.3181088558438017
21051,0.6318292602120292,20766,"Clay County, Kentucky",0.29203875132768103
21053,0.3096468448992494,10177,"Clinton County, Kentucky",0.29203875132767926
21055,0.27955539067842144,9188,"Crittenden County, Kentucky",0.29203875132767576
21057,0.2050113433164141,6738,"Cumberland County, Kentucky",0.29203875132768103
21059,7.0326952558207765,99674,"Daviess County, Kentucky",1.1202250586984963
21061,0.3685822815279053,12114,"Edmonson County, Kentucky",0.29203875132767576
21063,0.230873563829763,7588,"Elliott County, Kentucky",0.29203875132767754
21065,0.4353068104523494,14307,"Estill County, Kentucky",0.29203875132767926
21067,10.68917442383027,318449,"Fayette County, Kentucky",0.38875087966063243
21069,0.44139203880843064,14507,"Fleming County, Kentucky",0.29203875132767576
21071,1.1291141214710756,37110,"Floyd County, Kentucky",0.29203875132767926
21073,6.5383457284176005,50560,"Franklin County, Kentucky",1.7167684198703568
21075,0.18800313006116284,6179,"Fulton County, Kentucky",0.29203875132767576
21077,0.26193865458756277,8609,"Gallatin County, Kentucky",0.29203875132767576
21079,0.5261288436668788,17292,"Garrard County, Kentucky",0.29203875132768103
21081,0.758310731593201,24923,"Grant County, Kentucky",0.29203875132768103
21083,1.1313048036792683,37182,"Graves County, Kentucky",0.29203875132768103
21085,0.7966780963782986,26184,"Grayson County, Kentucky",0.29203875132767926
21087,0.3365131280913527,11060,"Green County, Kentucky",0.29203875132767926
21089,2.4126130964261048,35893,"Greenup County, Kentucky",1.0724736644966906
21091,0.2680543090854267,8810,"Hancock County, Kentucky",0.29203875132767926
21093,8.265211831306653,107316,"Hardin County, Kentucky",1.2064904831319254
21095,1.8266174198902203,27168,"Harlan County, Kentucky",1.072727599170378
21097,0.5673258396375542,18646,"Harrison County, Kentucky",0.29203875132767754
21099,0.5667477429437255,18627,"Hart County, Kentucky",0.29203875132767576
21101,1.407300335769379,46253,"Henderson County, Kentucky",0.29203875132767926
21103,0.4812807106825518,15818,"Henry County, Kentucky",0.29203875132767926
21105,0.1407817580179645,4627,"Hickman County, Kentucky",0.29203875132767754
21107,5.181741127953625,45904,"Hopkins County, Kentucky",1.5829238066583793
21109,0.40673666332054303,13368,"Jackson County, Kentucky",0.29203875132767926
21111,116.28670846392139,765352,"Jefferson County, Kentucky",1.8754894914017453
21113,3.5930215051970023,52357,"Jessamine County, Kentucky",1.0928945045742204
21115,0.6991318858302994,22978,"Johnson County, Kentucky",0.29203875132767926
21117,15.173335596318694,164945,"Kenton County, Kentucky",1.3814091196323233
21119,0.4729439478347173,15544,"Knott County, Kentucky",0.29203875132767576
21121,1.9641131545958974,31687,"Knox County, Kentucky",0.9926857164801145
21123,0.42888689453668294,14096,"Larue County, Kentucky",0.29203875132767926
21125,4.833175042269791,60250,"Laurel County, Kentucky",1.2465878014317187
21127,0.48264988706266987,15863,"Lawrence County, Kentucky",0.29203875132767926
21129,0.20020401291510773,6580,"Lee County, Kentucky",0.29203875132767404
21131,0.32063068208197715,10538,"Leslie County, Kentucky",0.29203875132767754
21133,0.6928945267653126,22773,"Letcher County, Kentucky",0.29203875132767576
21135,0.4089881978122921,13442,"Lewis County, Kentucky",0.29203875132767576
21137,0.7415459274721918,24372,"Lincoln County, Kentucky",0.29203875132767754
21139,0.972396788841916,9269,"Livingston County, Kentucky",1.5107943903252663
21141,3.8091223883664913,26593,"Logan County, Kentucky",1.8174240594704798
21143,0.24550853802614173,8069,"Lyon County, Kentucky",0.29203875132767926
21145,15.982628250695182,65162,"McCracken County, Kentucky",2.347029497819028
21147,0.532792168716788,17511,"McCreary County, Kentucky",0.29203875132767926
21149,0.2882876933694,9475,"McLean County, Kentucky",0.29203875132767754
21151,14.724569718010548,89547,"Madison County, Kentucky",1.953305384284874
21153,0.38592518234274115,12684,"Magoffin County, Kentucky",0.29203875132767926
21155,1.5843340528927972,19205,"Marion County, Kentucky",1.2741498880779176
21157,3.954315936942595,31365,"Marshall County, Kentucky",1.6917506340349102
21159,0.365174553648501,12002,"Martin County, Kentucky",0.29203875132768103
21161,0.5230253772052766,17190,"Mason County, Kentucky",0.29203875132767926
21163,0.8557656637158544,28126,"Meade County, Kentucky",0.29203875132767576
21165,0.1949707165288781,6408,"Menifee County, Kentucky",0.29203875132768103
21167,0.6534622470178992,21477,"Mercer County, Kentucky",0.29203875132767576
21169,0.30480908835616355,10018,"Metcalfe County, Kentucky",0.29203875132767754
21171,0.3221519891709978,10588,"Monroe County, Kentucky",0.29203875132767754
21173,0.8449643833838092,27771,"Montgomery County, Kentucky",0.29203875132767576
21175,0.4046068333959146,13298,"Morgan County, Kentucky",0.29203875132768103
21177,2.944062327162607,31028,"Muhlenberg County, Kentucky",1.411905704914013
21179,2.38618459337377,45559,"Nelson County, Kentucky",0.8268287179442164
21181,0.21553878837243542,7084,"Nicholas County, Kentucky",0.29203875132767576
21183,1.7417284843228682,24378,"Ohio County, Kentucky",1.132564136895027
21185,1.994737855123784,65560,"Oldham County, Kentucky",0.29203875132767754
21187,0.32379500082714013,10642,"Owen County, Kentucky",0.29203875132767754
21189,0.13664380273582877,4491,"Owsley County, Kentucky",0.29203875132767926
21191,0.44300462432279214,14560,"Pendleton County, Kentucky",0.29203875132767576
21193,0.8319419947017938,27343,"Perry County, Kentucky",0.29203875132767754
21195,3.842455015512829,60555,"Pike County, Kentucky",1.0157506871768405
21197,1.3744849530333112,12308,"Powell County, Kentucky",1.5723299853844015
21199,2.9459343237080184,63956,"Pulaski County, Kentucky",0.7003468884034374
21201,0.06556833553678702,2155,"Robertson County, Kentucky",0.29203875132767754
21203,1.5126804889999406,16850,"Rockcastle County, Kentucky",1.3573891993786753
21205,1.7439495926728528,24451,"Rowan County, Kentucky",1.1308749051211142
21207,0.5392120846324548,17722,"Russell County, Kentucky",0.29203875132767926
21209,10.642159724172389,53972,"Scott County, Kentucky",2.1321174387567536
21211,1.4120163877453458,46408,"Shelby County, Kentucky",0.29203875132768103
21213,9.55019592181518,18083,"Simpson County, Kentucky",3.102201115461734
21215,0.5560073148952404,18274,"Spencer County, Kentucky",0.29203875132767576
21217,1.772732722797123,25397,"Taylor County, Kentucky",1.1096167505883212
21219,0.3740894131901613,12295,"Todd County, Kentucky",0.29203875132767926
21221,0.43399848635579064,14264,"Trigg County, Kentucky",0.29203875132767576
21223,0.2622733421471481,8620,"Trimble County, Kentucky",0.29203875132767754
21225,0.4527409896925238,14880,"Union County, Kentucky",0.29203875132767576
21227,37.81945442997862,125532,"Warren County, Kentucky",2.54950489361946
21229,0.3708642421614372,12189,"Washington County, Kentucky",0.29203875132767754
21231,0.6223058778347591,20453,"Wayne County, Kentucky",0.29203875132767926
21233,1.405154503947961,13316,"Webster County, Kentucky",1.516552264215589
21235,1.0982620137057342,36096,"Whitley County, Kentucky",0.29203875132767576
21237,0.21782074900596615,7159,"Wolfe County, Kentucky",0.29203875132767576
21239,2.79485252787148,26124,"Woodford County, Kentucky",1.5300849204629376
06037,1045.454073351933,10137915,"Los Angeles County, California",1.493894078481594
36071,20.040139057165977,379210,"Orange County, New York",0.8356505440218498
06085,139.01493869416626,1919402,"Santa Clara County, California",1.145970327875298
13001,0.45398094792127097,18428,"Appling County, Georgia",0.08416645675997489
13003,0.20380857294077856,8273,"Atkinson County, Georgia",0.08416645675997314
13005,0.2801536433558017,11372,"Bacon County, Georgia",0.0841664567599784
13007,0.07760147525244275,3150,"Baker County, Georgia",0.0841664567599819
13009,6.11213999961784,45144,"Baldwin County, Georgia",1.7619589185925302
13011,0.45321725086323356,18397,"Banks County, Georgia",0.08416645675998015
13013,3.9000290096253636,77126,"Barrow County, Georgia",0.7922250936653406
13015,2.5573258227080276,103807,"Bartow County, Georgia",0.0841664567599784
13017,1.424788011992982,17243,"Ben Hill County, Georgia",1.2757482044580948
13019,0.4678999426887717,18993,"Berrien County, Georgia",0.08416645675997314
13021,5.7633020189089486,152760,"Bibb County, Georgia",0.5038273413478199
13023,0.3195209949283088,12970,"Bleckley County, Georgia",0.08416645675997314
13025,0.4521825645265352,18355,"Brantley County, Georgia",0.0841664567599819
13027,0.38645534675716225,15687,"Brooks County, Georgia",0.08416645675997664
13029,3.892540142347917,36230,"Bryan County, Georgia",1.534269107354139
13031,27.840805534543623,74722,"Bulloch County, Georgia",2.7587035739889783
13033,0.5589277049293395,22688,"Burke County, Georgia",0.0841664567599819
13035,0.5867410590753723,23817,"Butts County, Georgia",0.08416645675998015
13037,0.1557941998401419,6324,"Calhoun County, Georgia",0.08416645675998015
13039,2.7025500912713274,53008,"Camden County, Georgia",0.8003082926529066
13043,0.26877209365210947,10910,"Candler County, Georgia",0.08416645675997664
13045,15.864134956928392,116261,"Carroll County, Georgia",1.7696425974372165
13047,3.6357405567656045,66398,"Catoosa County, Georgia",0.8706035695741706
13049,1.3078684559459577,12497,"Charlton County, Georgia",1.5084085461916648
13051,39.12164751394504,289082,"Chatham County, Georgia",1.761511895888495
13053,1.269067718319737,10922,"Chattahoochee County, Georgia",1.6113938340874423
13055,0.611548895767185,24824,"Chattooga County, Georgia",0.08416645675998015
13057,12.954102524535797,241689,"Cherokee County, Georgia",0.8495472355356559
13059,25.072205452160773,124707,"Clarke County, Georgia",2.1512534760817172
13061,0.07439887468646889,3020,"Clay County, Georgia",0.0841664567599819
13063,10.884655072062852,279462,"Clayton County, Georgia",0.5351828946344533
13065,0.16823507126950138,6829,"Clinch County, Georgia",0.0841664567599784
13067,58.430966257179115,748150,"Cobb County, Georgia",1.2202406696869852
13069,2.0596173503358903,43012,"Coffee County, Georgia",0.7385605782050951
13071,1.1260343589963926,45708,"Colquitt County, Georgia",0.0841664567599784
13073,8.6324881034834,147450,"Columbia County, Georgia",0.9364727870466555
13075,0.4229157224313279,17167,"Cook County, Georgia",0.0841664567599819
13077,4.461912670261814,140526,"Coweta County, Georgia",0.33402131365131965
13079,0.30355726287637913,12322,"Crawford County, Georgia",0.08416645675997664
13081,1.559740672765329,22721,"Crisp County, Georgia",1.0932116675395516
13083,0.40049751846951065,16257,"Dade County, Georgia",0.08416645675998015
13085,0.581493721224968,23604,"Dawson County, Georgia",0.0841664567599784
13087,4.660770402927313,26822,"Decatur County, Georgia",2.007661060672948
13089,62.534566709368754,740321,"DeKalb County, Georgia",1.2974284910853628
13091,1.5065775033701432,20563,"Dodge County, Georgia",1.15732772243574
13093,0.33905685838075045,13763,"Dooly County, Georgia",0.0841664567599784
13095,2.2176038088251087,90017,"Dougherty County, Georgia",0.08416645675997664
13097,9.503743560731165,142224,"Douglas County, Georgia",1.0666785131182592
13099,0.25470528655079394,10339,"Early County, Georgia",0.08416645675997664
13101,0.09760541109529468,3962,"Echols County, Georgia",0.08416645675998365
