CountyCode,Tally,Population,Geoname,Value
01021,"[0.06324656097711431, 0.06324656097711431, 0.08131700697057553, 0.08131700697057553, 0.04517611498365308, 0.01807044599346123, 0.03614089198692246, 0.06324656097711431, 0.07228178397384492, 0.08131700697057553, 0.09035222996730614, 0.11745789895749797, 0.09938745296403675, 0.07228178397384492, 0.054211337980383696]",43941,"Chilton County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01023,"[0.0187014989821726, 0.0187014989821726, 0.02404478440565049, 0.02404478440565049, 0.013358213558694713, 0.005343285423477885, 0.01068657084695577, 0.0187014989821726, 0.021373141693911545, 0.02404478440565049, 0.026716427117389432, 0.03473135525260626, 0.029388069829128376, 0.021373141693911545, 0.016029856270433657]",12993,"Choctaw County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01025,"[0.035108671066970985, 0.035108671066970985, 0.04513971994324841, 0.04513971994324841, 0.025077622190693562, 0.010031048876277425, 0.02006209775255485, 0.035108671066970985, 0.0401241955051097, 0.04513971994324841, 0.050155244381387125, 0.06520181769580326, 0.05517076881952584, 0.0401241955051097, 0.030093146628832276]",24392,"Clarke County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01027,"[0.0194197355704974, 0.0194197355704974, 0.024968231447782367, 0.024968231447782367, 0.013871239693212427, 0.005548495877284971, 0.011096991754569942, 0.0194197355704974, 0.022193983509139883, 0.024968231447782367, 0.02774247938642485, 0.0360652232023523, 0.030516727325067335, 0.022193983509139883, 0.016645487631854913]",13492,"Clay County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198033, -0.10886237069325365, -0.35785048764003935]"
01029,"[0.02148088746324512, 0.02148088746324512, 0.027618283881315153, 0.027618283881315153, 0.015343491045175087, 0.006137396418070035, 0.01227479283614007, 0.02148088746324512, 0.024549585672280137, 0.027618283881315153, 0.03068698209035017, 0.03989307671745523, 0.033755680299385186, 0.024549585672280137, 0.018412189254210103]",14924,"Cleburne County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325518, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325518, -0.35785048764003935]"
01031,"[0.07373223942590422, 0.07373223942590422, 0.09479859354759114, 0.09479859354759114, 0.0526658853042173, 0.02106635412168692, 0.04213270824337384, 0.07373223942590422, 0.08426541648674768, 0.09479859354759114, 0.1053317706084346, 0.13693130179096497, 0.11586494766927806, 0.08426541648674768, 0.06319906236506076]",51226,"Coffee County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01033,"[0.07803590154833137, 0.07803590154833137, 0.10033187341928321, 0.10033187341928321, 0.055739929677379556, 0.022295971870951822, 0.044591943741903645, 0.07803590154833137, 0.08918388748380729, 0.10033187341928321, 0.11147985935475913, 0.14492381716118688, 0.12262784529023504, 0.08918388748380729, 0.06688791561285547]",54216,"Colbert County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01035,"[0.017840766557687165, 0.017840766557687165, 0.022938128431312068, 0.022938128431312068, 0.012743404684062262, 0.005097361873624905, 0.01019472374724981, 0.017840766557687165, 0.020389447494499616, 0.022938128431312068, 0.02548680936812452, 0.03313285217856188, 0.02803549030493697, 0.020389447494499616, 0.015292085620874713]",12395,"Conecuh County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325518, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198033, -0.10886237069325518, -0.35785048764003935]"
01037,"[0.01522978224662266, 0.01522978224662266, 0.019581148602800563, 0.019581148602800563, 0.010878415890444759, 0.004351366356177904, 0.008702732712355808, 0.01522978224662266, 0.01740546542471161, 0.019581148602800563, 0.021756831780889514, 0.028283881315156367, 0.023932514958978465, 0.01740546542471161, 0.01305409906853371]",10581,"Coosa County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325518, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198033, -0.10886237069325518, -0.35785048764003935]"
01039,"[0.05391524273641354, 0.05391524273641354, 0.06931959780396027, 0.06931959780396027, 0.03851088766886682, 0.015404355067546727, 0.030808710135093453, 0.05391524273641354, 0.06161742027018691, 0.06931959780396027, 0.07702177533773363, 0.10012830793905372, 0.084723952871507, 0.06161742027018691, 0.04621306520264018]",37458,"Covington County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01041,"[0.020025702712150185, 0.020025702712150185, 0.02574733205847881, 0.02574733205847881, 0.014304073365821561, 0.005721629346328624, 0.011443258692657249, 0.020025702712150185, 0.022886517385314498, 0.02574733205847881, 0.028608146731643122, 0.03719059075113606, 0.031468961404807434, 0.022886517385314498, 0.017164888038985873]",13913,"Crenshaw County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01043,"[2.1187047889293273, 3.1187047889293265, 3.152620442909134, 1.152620442909136, 0.08478913494951987, 0.03391565397980795, 0.0678313079596159, 0.11870478892932781, 0.1356626159192318, 0.15262044290913576, 0.16957826989903974, 0.22045175086875166, 0.1865360968889437, 0.1356626159192318, 1.1017469619394238]",82471,"Cullman County, Alabama","[2.2698616291880112, 2.6044740707536254, 2.6138354733631446, 1.7429753445146496, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325518, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325518, 1.7039059829714833]"
01045,"[0.07085353566508339, 0.07085353566508339, 0.09109740299796436, 0.09109740299796436, 0.050609668332202415, 0.020243867332880965, 0.04048773466576193, 0.07085353566508339, 0.08097546933152387, 0.09109740299796436, 0.10121933666440484, 0.1315851376637263, 0.11134127033084533, 0.08097546933152387, 0.0607316019986429]",49226,"Dale County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01047,"[0.057585590031460104, 0.057585590031460104, 0.07403861575473442, 0.07403861575473442, 0.04113256430818579, 0.01645302572327432, 0.03290605144654864, 0.057585590031460104, 0.06581210289309726, 0.07403861575473442, 0.08226512861637157, 0.10694466720128304, 0.09049164147800873, 0.06581210289309726, 0.04935907716982295]",40008,"Dallas County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325518, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198033, -0.10886237069325518, -0.35785048764003935]"
01049,"[0.10205004832109883, 0.10205004832109883, 0.13120720498426994, 0.13120720498426994, 0.07289289165792774, 0.029157156663171098, 0.058314313326342196, 0.10205004832109883, 0.11662862665268438, 0.13120720498426994, 0.14578578331585548, 0.18952151831061212, 0.16036436164744103, 0.11662862665268438, 0.08747146998951329]",70900,"DeKalb County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325518, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325518, -0.35785048764003935]"
01051,"[0.11773754446569201, 0.11773754446569201, 0.15137684288446118, 0.15137684288446118, 0.08409824604692287, 1.0336392984187692, 1.0672785968375385, 1.1177375444656923, 0.1345571936750766, 0.15137684288446118, 0.16819649209384577, 0.21865543972199952, 0.18501614130323035, 0.1345571936750766, 0.10091789525630744]",81799,"Elmore County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, 1.655758793466179, 1.6834773611588956, 1.7234586303815256, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01053,"[0.054303867744124365, 0.054303867744124365, 0.0698192585281599, 0.0698192585281599, 0.03878847696008883, 0.015515390784035531, 0.031030781568071063, 0.054303867744124365, 0.06206156313614213, 0.0698192585281599, 0.07757695392017766, 0.10085004009623094, 0.08533464931219542, 0.06206156313614213, 0.0465461723521066]",37728,"Escambia County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01055,"[0.14762568626241443, 0.14762568626241443, 0.18980445376596142, 0.18980445376596142, 0.10544691875886744, 0.042178767503546974, 0.08435753500709395, 0.14762568626241443, 0.16871507001418792, 0.18980445376596142, 0.2108938375177349, 0.27416198877305537, 0.2319832212695084, 0.16871507001418792, 0.12653630251064094]",102564,"Etowah County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01057,"[0.023815516213270823, 0.023815516213270823, 0.030619949417062486, 0.030619949417062486, 0.01701108300947916, 0.0068044332037916645, 0.013608866407583329, 0.023815516213270823, 0.027217732815166654, 0.030619949417062486, 0.03402216601895832, 0.044228815824645815, 0.03742438262085415, 0.027217732815166654, 0.02041329961137499]",16546,"Fayette County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325518, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325518, -0.35785048764003935]"
01059,"[0.045523821273620785, 0.045523821273620785, 0.05853062735179815, 0.05853062735179815, 0.03251701519544342, 0.01300680607817737, 0.02601361215635474, 0.045523821273620785, 0.052027224312709466, 0.05853062735179815, 0.06503403039088683, 0.08454423950815287, 0.07153743342997551, 0.052027224312709466, 0.0390204182345321]",31628,"Franklin County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325518, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198033, -0.10886237069325518, -0.35785048764003935]"
01061,"[0.03830691094524294, 0.03830691094524294, 0.04925174264388378, 0.04925174264388378, 0.0273620792466021, 0.01094483169864084, 0.02188966339728168, 0.03830691094524294, 0.04377932679456336, 0.04925174264388378, 0.0547241584932042, 0.07114140604116545, 0.06019657434252462, 0.04377932679456336, 0.03283449509592252]",26614,"Geneva County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01063,"[0.012122221536816564, 0.012122221536816564, 0.01558571340447844, 0.01558571340447844, 0.008658729669154689, 0.0034634918676618755, 0.006926983735323751, 0.012122221536816564, 0.013853967470647502, 0.01558571340447844, 0.017317459338309377, 0.02251269713980219, 0.019049205272140317, 0.013853967470647502, 0.010390475602985626]",8422,"Greene County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325518, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325518, -0.35785048764003935]"
01065,"[0.021521189315896617, 0.021521189315896617, 0.027670100549009938, 0.027670100549009938, 0.015372278082783297, 0.0061489112331133185, 0.012297822466226637, 0.021521189315896617, 0.024595644932453278, 0.027670100549009938, 0.030744556165566598, 0.03996792301523657, 0.03381901178212326, 0.024595644932453278, 0.018446733699339957]",14952,"Hale County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01067,"[0.024705035675364462, 0.024705035675364462, 0.03176361729689717, 0.03176361729689717, 0.01764645405383176, 0.007058581621532704, 1.014117163243065, 1.0247050356753638, 1.02823432648613, 0.03176361729689717, 0.03529290810766352, 0.045880780539962585, 0.038822198918429876, 0.028234326486130813, 0.02117574486459811]",17164,"Henry County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, 2.990687801772911, 2.9996771678831964, 3.0026529941243574, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325518, -0.35785048764003935]"
01069,"[0.14977319926798674, 1.1497731992679867, 1.1925655419159829, 1.1925655419159826, 1.1069808566199906, 1.0427923426479961, 2.0855846852959927, 2.1497731992679867, 3.171169370591985, 2.192565541915984, 1.2139617132399807, 0.27815022721197535, 0.23535788456397913, 0.17116937059198484, 1.1283770279439886]",104056,"Houston County, Alabama","[-0.22443345831615191, 1.5396216930761055, 1.5712488753930192, 1.5712488753930192, 1.5067948055427081, 1.4550949172281611, 2.0550120750257554, 2.0812479938870694, 2.4176998150870861, 2.0983069416828619, 1.5866393688114224, 0.31134343422249783, 0.16675854016198033, -0.10886237069325518, 1.5233638736683965]"
01071,"[0.07504492834083852, 0.07504492834083852, 0.09648633643822095, 0.09648633643822095, 0.05360352024345609, 0.021441408097382438, 0.042882816194764875, 0.07504492834083852, 0.08576563238952974, 0.09648633643822095, 0.10720704048691217, 0.13936915263298583, 0.11792774453560338, 0.08576563238952974, 0.0643242242921473]",52138,"Jackson County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325518, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325518, -0.35785048764003935]"
01073,"[8.465173857701238, 4.7072283246107, 4.220506446240208, 4.220506446240208, 3.6780591368001154, 3.0291691878105844, 5.058338375621169, 10.465173857701238, 9.842840151970723, 8.220506446240208, 3.356118273600231, 3.7629537556803, 3.491730100960254, 3.0848946188801847, 3.8136709641601385]",659521,"Jefferson County, Alabama","[1.6692829573023085, 1.1613559772229158, 1.0668919986711105, 1.0668919986711105, 0.94782556940854568, 0.77983525694146383, 1.2236188089642115, 1.8528484142488211, 1.7997859163463426, 1.6438990100970055, 0.86854584689644487, 0.96757537241407876, 0.9028302058819222, 0.79561250717813403, 0.97916266222937898]"
01075,"[0.02003289947155224, 0.02003289947155224, 0.025756585034852883, 0.025756585034852883, 0.0143092139082516, 0.00572368556330064, 0.01144737112660128, 0.02003289947155224, 0.022894742253202562, 0.025756585034852883, 0.028618427816503204, 0.03720395616145416, 0.031480270598153524, 0.022894742253202562, 0.01717105668990192]",13918,"Lamar County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01077,"[0.13287808689572922, 0.13287808689572922, 0.1708432545802233, 0.1708432545802233, 0.09491291921123517, 0.03796516768449407, 0.07593033536898813, 0.13287808689572922, 0.15186067073797627, 1.1708432545802232, 1.1898258384224705, 1.2467735899492116, 0.2088084222647174, 1.1518606707379762, 1.1138955030534823]",92318,"Lauderdale County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, 1.658930171271072, 1.6728497275481533, 1.7133135919340046, 0.16675854016198186, 1.6447830863685731, 1.6157756987734035]"
01079,"[0.04784981391236403, 0.04784981391236403, 0.06152118931589661, 0.06152118931589661, 0.03417843850883145, 0.01367137540353258, 0.02734275080706516, 0.04784981391236403, 0.05468550161413032, 0.06152118931589661, 0.0683568770176629, 0.08886394012296177, 0.07519256471942919, 0.05468550161413032, 0.04101412621059774]",33244,"Lawrence County, Alabama","[-0.22443345831615191, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, -0.51564934079082814, -1.3086966862884424, -0.70877952849084802, -0.22443345831615191, -0.10886237069325365, -0.0069214467892307219, 0.084267817006766221, 0.31134343422249783, 0.16675854016198186, -0.10886237069325365, -0.35785048764003935]"
01081,"[2.228843994818333, 2.228843994818333, 1.2942279933378567, 1.294227993337857, 1.1634599962988095, 3.0653839985195237, 2.1307679970390474, 3.228843994818333, 1.2615359940780952, 1.2942279933378569, 0.326919992597619, 1.4249959903769047, 1.3596119918573808, 2.261535994078095, 1.1961519955585713]",158991,"Lee County, Alabama","[1.745610080286061, 1.745610080286061, 1.2751527335295052, 1.2751527335295052, 1.1829633556599561, 2.0214352938462206, 1.7066621849069967, 2.0663990407792499, 1.2530095407958639, 1.2751527335295052, 0.084267817006766221, 1.358460873119649, 1.3178087658514619, 1.7582127303583011, 1.2069475146392394]"
01083,"[0.3397503136535593, 0.13350420496370774, 0.1716482635247671, 0.1716482635247671, 1.0953601464026483, 1.0381440585610593, 1.076288117122119, 0.13350420496370774, 1.1525762342442374, 2.1716482635247667, 2.190720292805296, 1.2479363806468868, 0.20979232208582643, 0.1525762342442374, 0.11443217568317807]",92753,"Limestone County, Alabama","[0.5840087243105041, -0.22443345831615191, -0.0069214467892307219, -0.0069214467892307219, 1.5971839200006985, 1.55075114695126, 1.581981441309668, -0.22443345831615191, 1.6412519637694785, 2.1895332169987949, 2.1971010777982931, 1.7100517897008978, 0.16675854016198033, -0.10886237069325518, -0.35785048764003935]"
